sr_no,state,work,work_id,ida,honble_members_of_parliament,constituency,expenditure_date,vendor_name,payment_status,fund_disbursed_amount,amount
4102,Andhra Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18351/2026-2027/272187,Nandyal(DISTRICT COLLECTOR NANDYAL_IDA),DR BYREDDY SHABARI,NANDYAL,2026-08-07,T NAGA BHARGAVA REDDY,Payment Success,499874,499874.0
4103,Madhya Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP642/2026-2027/246074,SATNA(DISTRICT COLLECTOR SATNA_IDA),Ganesh Singh,SATNA,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,Payment Success,92774,92774.0
4104,Madhya Pradesh,Purchase of non-conventional energy system and devices for community use,WS/MP642/2026-2027/246075,SATNA(DISTRICT COLLECTOR SATNA_IDA),Ganesh Singh,SATNA,2026-07-19,SHREE KRIPA ENTERPRISES SATNA,Payment Success,466151,466151.0
4105,Madhya Pradesh,Improvement of electricity distribution infrastructure,WS/MP642/2026-2027/197133,SATNA(DISTRICT COLLECTOR SATNA_IDA),Ganesh Singh,SATNA,2026-07-14,SHREE KRIPA ENTERPRISES SATNA,Payment Success,73031,73031.0
4106,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18083/2026-2027/268431,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,2026-07-20,PRAKHYATH RAJ SHETTY,Payment Success,297302,297302.0
4107,Karnataka,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18083/2026-2027/268432,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,2026-07-15,PRAKHYATH RAJ SHETTY,Payment Success,296406,296406.0
4108,Karnataka,Construction of boundary walls of existing public and community buildings,WS/MP18083/2026-2027/268457,DAKSHINA KANNADA(DEPUTY COMMISSIONER DAKSHIN KANNAD MANGALORE_IDA),CAPTAIN BRIJESH CHOWTA,DAKSHINA KANNADA,2026-07-18,PRAKHYATH RAJ SHETTY,Payment Success,298700,298700.0
4109,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP588/2026-2027/274026,DEVBHUMI DWARKA(DISTRICT COLLECTOR DEVBHUMI DWARKA_IDA),Smt Poonamben Hematbhai Maadam,JAMNAGAR,2026-07-15,Vijaypur GP,Payment Success,299590,299590.0
4110,Meghalaya,Construction of footpaths and pedestrian ways,WS/MP18309/2026-2027/287993,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),SALENG A SANGMA,TURA,2026-07-23,Dilseng A Sangma,Payment Success,300000,300000.0
4111,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,CHANDAN SINGH,Payment Success,18375,18375.0
4112,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,HARISH CHANDRA,Payment Success,18375,18375.0
4113,Telangana,Construction of community centers and community halls,WS/MP18194/2025-2026/224175,KAMAREDDY(District Collector Kamareddy_IDA),SURESH KUMAR SHETKAR,ZAHIRABAD,2026-07-15,Syed Rahamathulla,Payment Success,499927,499927.0
4114,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,MAMTA BISHT,Payment Success,9072,9072.0
4115,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,NEELAM,Payment Success,9072,9072.0
4116,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP667/2025-2026/218308,SANGLI(DISTRICT COLLECTOR SANGLI_IDA),Dhairyasheel Sambhajirao Mane,HATKANANGLE,2026-07-27,VINAYAK ANANDRAV INGAVLE,Payment Success,1000000,1000000.0
4117,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,GUDDI DEVI,Payment Success,9072,9072.0
4118,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,KAMLA DEVI,Payment Success,9072,9072.0
4119,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,LEELA DEVI,Payment Success,9072,9072.0
4120,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,SONA DEVI,Payment Success,9072,9072.0
4121,Uttarakhand,Construction of rooms and halls in school and colleges,WS/MP021/2025-2026/200609,NAINITAL(DISTRICT MAGISTRATE NAINITAL_IDA),Ajay Bhatt,NAINITAL UDHAM SINGH NAG.,2026-07-20,TEJ SINGH,Payment Success,18375,18375.0
4122,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP579/2026-2027/231518,ANAND(District Collector ANAND_IDA),Mitesh Rameshbhai Bakabhai Patel,ANAND,2026-07-15,OUM SAI CONSTRUCTION,Payment Success,300000,300000.0
4123,Gujarat,Construction of night shelters for homeless,WS/MP18054/2025-2026/236375,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL,MAHESANA,2026-07-16,CHITRODA MOTA GRAM PANCHAYAT,Payment Success,220000,220000.0
4124,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18054/2025-2026/244858,MAHESANA(DISTRICT COLLECTOR MAHESANA_IDA),HARIBHAI PATEL,MAHESANA,2026-07-16,VADU GRAM PANCHAYAT,Payment Success,120000,120000.0
4125,Telangana,Construction of community centers and community halls,WS/MP18187/2025-2026/189986,Nirmal(DISTRICT COLLECTOR NIRMAL_3),GODAM NAGESH,ADILABAD(ST),2026-07-16,Chennaboina Anil Kumar,Payment Success,500000,500000.0
4126,Odisha,Construction of community centers and community halls,WS/MP372/2025-2026/224386,Kataka(DISTRICT COLLECTOR CUTTACK_IDA),Shri Bhartruhari Mahtab,CUTTACK,2026-07-17,BHABANI SHANKAR BARIK,Payment Success,500000,500000.0
4127,Haryana,Construction of community centers and community halls,WS/MP18065/2025-2026/242114,JHAJJAR(DEPUTY COMMISSIONER cum NODAL OFFICER MPLADS JHAJJAR),DEEPENDER SINGH HOODA,ROHTAK,2026-07-16,THE SAHIL CO OPERATIVE LABOUR AND CONSTRUCTION SOCIETY LTD,Payment Success,488013,488013.0
4128,Chhattisgarh,Construction of common work sheds/ common covered sitting area,WS/MP568/2026-2027/269969,DURG(DISTRICT COLLECTOR DURG_IDA),Vijay Baghel,DURG,2026-07-30,SARPANCH SACHIV GRAM PANCHAYAT GANYARI,Payment Success,400000,400000.0
4129,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18429/2026-2027/243634,NANDED(DISTRICT COLLECTOR NANDED_IDA),Ravindra Vasantrao Chavan,NANDED,2026-08-05,GRAM PANCHAYAT KARYALAY HANGARGA TQ NAIGAON,Payment Success,695903,695903.0
4130,Uttar Pradesh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18352/2025-2026/258499,BALLIA(DISTRICT MAGISTRAE BALLIA_IDA),RAJEEV RAI,GHOSI,2026-07-17,APRAJITA CONSTRUCTION,Payment Success,898254,898254.0
4131,Madhya Pradesh,Construction of rooms and halls in school and colleges,WS/MP18104/2025-2026/204535,Narsimhapur(DISTRICT COLLECTOR NARSINGHPUR_IDA),DARSHAN SINGH CHOUDHARY,HOSHANGABAD,2026-07-21,YOGENDRA KUMAR PATEL,Payment Success,148020,148020.0
4132,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP347/2025-2026/159274,ALAPPUZHA(DISTRICT COLLECTOR ALAPPUZHA_IDA),Shri Suresh Kodikunnil,MAVELIKKARA(SC),2026-07-16,PRAKASH,Payment Success,856398,856398.0
4133,Assam,Construction of community centers and community halls,WS/MP18023/2026-2027/248761,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),BIJULI KALITA MEDHI,GUWAHATI,2026-08-04,Biju Hussain,Payment Success,98737,98737.0
4134,Assam,Construction of community centers and community halls,WS/MP18023/2026-2027/248761,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),BIJULI KALITA MEDHI,GUWAHATI,2026-08-07,Biju Hussain,Payment Success,21263,21263.0
4135,Assam,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18023/2026-2027/233954,KAMRUP(DEPUTY COMMISSIONER KAMRUP_IDA),BIJULI KALITA MEDHI,GUWAHATI,2026-08-19,PJB BRICKS INDUSTRY,Payment Success,353421,353421.0
4136,Gujarat,Construction of common work sheds/ common covered sitting area,WS/MP585/2026-2027/259447,GANDHINAGAR(DISTRICT COLLECTOR GANDHINAGAR_IDA),Hasmukh Bhai Soma Bhai Patel,AHMEDABAD EAST,2026-07-16,SARPANCH SHREE MAGODI GRAM PANCHAYAT,Payment Success,350000,350000.0
4137,Jammu And Kashmir,Purchase of hospital equipment,WS/MP18379/2026-2027/271838,KUPWARA(Deputy Commissioner Kupwara_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-14,S S Traders,Payment Success,2389000,2389000.0
4138,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18264/2024-2025/160548,KOTTAYAM(DISTRICT COLLECTOR KOTTAYAM_IDA),ADV K FRANCIS GEORGE,KOTTAYAM,2026-07-16,Sasidharan K N,Payment Success,392894,392894.0
4139,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP681/2026-2027/257816,PARBHANI(DISTRICT COLLECTOR PARBHANI_IDA),Sanjay Haribhau Jadhav,PARBHANI,2026-08-11,NITIN VISHNU SURWASE,Payment Success,699900,699900.0
4140,Kerala,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18337/2025-2026/156944,PALAKKAD(DISTRICT COLLECTOR PALAKKAD_IDA),K RADHAKRISHNAN,ALATHUR(SC),2026-07-18,PRABHAKARAN K,Payment Success,2353898,2353898.0
4141,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18051/2026-2027/282651,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),ROOP KUMARI CHOUDHARY,MAHASAMUND,2026-07-15,GP BIRSINGPALI,Payment Success,250000,250000.0
4142,Chhattisgarh,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18051/2026-2027/282652,MAHASAMUND(DISTRICT COLLECTOR MAHASAMUND_IDA),ROOP KUMARI CHOUDHARY,MAHASAMUND,2026-07-15,GP BIRSINGPALI,Payment Success,250000,250000.0
4143,Gujarat,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP577/2025-2026/225009,Dahod(DISTRICT COLLECTOR DOHAD_IDA),Jaswantsinh Sumanbhai Bhabhor,DAHOD(ST),2026-07-14,GRAM PANCHAYAT GANGARDI,Payment Success,245831,245831.0
4144,Jammu And Kashmir,"Providing sports equipment, except consumable items",WS/MP18379/2025-2026/194646,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-14,Bombay Sports Syndicate,Payment Success,200000,200000.0
4145,Jammu And Kashmir,"Providing sports equipment, except consumable items",WS/MP18379/2025-2026/194645,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-15,NEW SYNDICATE SPORTS,Payment Success,197670,197670.0
4146,Jammu And Kashmir,"Providing sports equipment, except consumable items",WS/MP18379/2025-2026/194644,BARAMULLA(DEPUTY COMMISSIONER BARAMULLAH_IDA),ABDUL RASHID SHEIKH,BARAMULLAH,2026-07-15,NEW SYNDICATE SPORTS,Payment Success,132930,132930.0
4147,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18311/2026-2027/280931,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-07-14,ZIMIDARA AGRO STORE,Payment Success,41427,41427.0
4148,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18311/2026-2027/280931,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-07-14,ZIMIDARA AGRO STORE,Payment Success,50046,50046.0
4149,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18311/2026-2027/280931,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-07-14,ZIMIDARA AGRO STORE,Payment Success,57742,57742.0
4150,Meghalaya,Construction of footpaths and pedestrian ways,WS/MP18309/2026-2027/288126,WEST GARO HILLS(DEPUTY COMMISSIONER WEST GARO HILLS_IDA),SALENG A SANGMA,TURA,2026-07-23,Dilseng M Sangma,Payment Success,250000,250000.0
4151,Punjab,Crematoriums/energy efficient crematoriums or structures on burial/cremation ground,WS/MP18311/2026-2027/280931,S.A.S Nagar(DEPUTY COMMISSIONER SAHIBZADA AJIT SINGH NAGAR MOHALI_IDA),MALVINDER SINGH KANG,ANANDPUR SAHIB,2026-07-14,CT Industries,Payment Success,18020,18020.0
4152,Gujarat,Purchase of non-conventional energy system and devices for community use,WS/MP575/2025-2026/235032,NAVSARI(DISTRICT COLLECTOR NAVSARI_IDA),C R Patil,NAVSARI,2026-07-14,UNIQUE ELECTRICAL,Payment Success,498000,498000.0
4153,Bihar,Purchase of furniture and fixtures for educational purposes,WS/MP418/2026-2027/285256,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,2026-07-15,BSDEV INFRATECH INIDA PRIVATE LIMITED,Payment Success,796000,796000.0
4154,Bihar,Purchase of furniture and fixtures for educational purposes,WS/MP418/2026-2027/285257,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,2026-07-15,BSDEV INFRATECH INIDA PRIVATE LIMITED,Payment Success,796000,796000.0
4155,Bihar,Purchase of furniture and fixtures for educational purposes,WS/MP418/2026-2027/285258,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,2026-07-15,BSDEV INFRATECH INIDA PRIVATE LIMITED,Payment Success,796000,796000.0
4156,Bihar,Purchase of furniture and fixtures for educational purposes,WS/MP418/2026-2027/285259,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,2026-07-15,BSDEV INFRATECH INIDA PRIVATE LIMITED,Payment Success,796000,796000.0
4157,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,dayaram,Payment Success,27300,27300.0
4158,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,shivani,Payment Success,11700,11700.0
4159,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,shyam sundar,Payment Success,11700,11700.0
4160,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,Ram kanwari,Payment Success,11700,11700.0
4161,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,TEJMAL,Payment Success,27300,27300.0
4162,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,KAMLESH BAI,Payment Success,11700,11700.0
4163,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,HEMLATA,Payment Success,11700,11700.0
4164,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,DIVYA,Payment Success,7800,7800.0
4165,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,HIMANSHI,Payment Success,10800,10800.0
4166,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,ASHISH,Payment Success,11700,11700.0
4167,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,DINESH,Payment Success,11700,11700.0
4168,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,KANTI BAI,Payment Success,11700,11700.0
4169,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,RATANLAL,Payment Success,25200,25200.0
4170,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,PREM BAI,Payment Success,11700,11700.0
4171,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,RAMCHANDRA,Payment Success,11700,11700.0
4172,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,TARACHAND,Payment Success,11700,11700.0
4173,Rajasthan,Construction of buildings for community cultural activities,WS/MP722/2025-2026/233603,JHALAWAR(DISTRICT COLLECTOR JHALAWAR_IDA),Dushyant Singh,JHALAWAR-BARAN,2026-07-19,BASANTI,Payment Success,11700,11700.0
4174,Uttarakhand,Construction of footpaths and pedestrian ways,WS/MP478/2024-2025/154217,DEHRADUN(DISTRICT MAGISTRATE DEHRADUN_IDA),Mala Rajya Laxmi Shah,TEHRI GARHWAL,2026-07-14,Jain Industries,Payment Success,239085,239085.0
4175,Bihar,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP413/2025-2026/261627,GOPALGANJ(DISTRICT PLANNING OFFICER GOPALGANJ_IDA),Alok Kumar Suman,GOPALGANJ (SC),2026-07-22,RAJU YADAV,Payment Success,396117,396117.0
4176,Uttar Pradesh,Improvement of electricity distribution infrastructure,WS/MP18229/2026-2027/215176,MEERUT(DISTRICT MAGISTRATE MEERUT_IDA),ARUN GOVIL,MEERUT,2026-07-25,EE EUDD 1,Payment Success,208800,208800.0
4177,Uttar Pradesh,Installing community drinking water plants,WS/MP18214/2025-2026/257192,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),2026-07-17,DHRUV SINGH CONTRACTOR AND SUPPLIER,Payment Success,345740,345740.0
4178,Uttar Pradesh,Installing community drinking water plants,WS/MP18214/2025-2026/257193,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),2026-07-17,DHRUV SINGH CONTRACTOR AND SUPPLIER,Payment Success,345740,345740.0
4179,Uttar Pradesh,Installing community drinking water plants,WS/MP18214/2025-2026/257194,AURAIYA(DISTRICT MAGISTRATE AURAIYA_IDA),JITENDRA KUMAR DOHARE,ETAWAH(SC),2026-07-17,DHRUV SINGH CONTRACTOR AND SUPPLIER,Payment Success,345740,345740.0
4180,Maharashtra,"Construction of roads, link roads, pathways or any other road with or without drainage system",WS/MP18429/2026-2027/245752,NANDED(DISTRICT COLLECTOR NANDED_IDA),Ravindra Vasantrao Chavan,NANDED,2026-07-15,GRAM PANCHAYAT KARYALAYA KHANDGAON HAMID,Payment Success,494000,494000.0
4181,Andaman And Nicobar Islands,Security gates in streets/public place for safety purpose,WS/MP18275/2025-2026/274686,NORTH AND MIDDLE ANDAMAN(Implementing District Authority(N&MA)),BISHNU PADA RAY,ANDAMAN AND NICOBAR ISLANDS,2026-07-14,Ravi Realcon Pvt Ltd,Payment Success,2482831,2482831.0
4182,Telangana,Lighting of public spaces,WS/MP18191/2025-2026/185805,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),ARUNA. D. K,MAHABUBNAGAR,2026-08-07,P Raghavendar Reddy,Payment Success,248054,248054.0
4183,Telangana,Lighting of public spaces,WS/MP18191/2025-2026/185806,VIKARABAD(DISTRICT COLLECTOR VIKARABAD_2),ARUNA. D. K,MAHABUBNAGAR,2026-08-07,P Raghavendar Reddy,Payment Success,248054,248054.0
4184,Bihar,Purchase of furniture and fixtures for educational purposes,WS/MP418/2026-2027/289687,ARARIA(DISTRICT PLANNING OFFICER ARARIA_IDA),Pradeep Kumar Singh,ARARIA,2026-07-15,BSDEV INFRATECH INIDA PRIVATE LIMITED,Payment Success,796000,796000.0
