work_id,total_disbursed,payment_count,vendor_count,max_single_payment,min_single_payment,avg_payment,vendor_payment_ratio,largest_payment_ratio,vendor_count_zscore,vendor_count_outlier,max_single_payment_zscore,max_single_payment_outlier,total_disbursed_zscore,total_disbursed_outlier,log_total_disbursed,log_max_payment,log_avg_payment
WS/MP18072/2025-2026/204317,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/204339,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/204340,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/204341,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/204359,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/204360,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/204361,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/208433,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/208434,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/208435,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/208437,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/208438,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/208439,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/208440,237500.0,1,1,237500.0,237500.0,237500.0,1.0,1.0,-0.15186309381776222,0,-0.3243278851194863,0,-0.3092924780486449,0,12.377927112974284,12.377927112974284,12.377927112974284
WS/MP18072/2025-2026/208443,375000.0,2,1,187500.0,187500.0,187500.0,0.5,0.5,-0.15186309381776222,0,-0.4090050638638113,0,-0.14125350791084715,0,12.834683971615659,12.141539457711714,12.141539457711714
WS/MP18072/2025-2026/208444,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/213930,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213931,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213932,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213933,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213934,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213935,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213936,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/213937,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213938,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/213939,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213940,125000.0,1,1,125000.0,125000.0,125000.0,1.0,1.0,-0.15186309381776222,0,-0.5148515372942175,0,-0.4467789081613885,0,11.736077016252437,11.736077016252437,11.736077016252437
WS/MP18072/2025-2026/213941,50000.0,1,1,50000.0,50000.0,50000.0,1.0,1.0,-0.15186309381776222,0,-0.641867305410705,0,-0.5384365282365509,0,10.819798284210286,10.819798284210286,10.819798284210286
WS/MP18072/2025-2026/213942,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213943,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213944,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213945,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/213946,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/213972,100000.0,1,1,100000.0,100000.0,100000.0,1.0,1.0,-0.15186309381776222,0,-0.55719012666638,0,-0.47733144818644263,0,11.51293546492023,11.51293546492023,11.51293546492023
WS/MP18072/2025-2026/213973,200000.0,1,1,200000.0,200000.0,200000.0,1.0,1.0,-0.15186309381776222,0,-0.38783576917773005,0,-0.3551212880862261,0,12.206077645517674,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213974,200000.0,2,1,100000.0,100000.0,100000.0,0.5,0.5,-0.15186309381776222,0,-0.55719012666638,0,-0.3551212880862261,0,12.206077645517674,11.51293546492023,11.51293546492023
WS/MP18072/2025-2026/213975,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/213976,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/214198,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/214199,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/214200,200000.0,2,1,100000.0,100000.0,100000.0,0.5,0.5,-0.15186309381776222,0,-0.55719012666638,0,-0.3551212880862261,0,12.206077645517674,11.51293546492023,11.51293546492023
WS/MP18072/2025-2026/214201,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/214257,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/214258,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/214260,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/214261,325000.0,2,1,165000.0,160000.0,162500.0,0.5,0.5076923076923077,-0.15186309381776222,0,-0.4471097942987575,0,-0.20235858796095543,0,12.691583538230217,12.013706813470414,11.998439434579149
WS/MP18072/2025-2026/214262,165000.0,1,1,165000.0,165000.0,165000.0,1.0,1.0,-0.15186309381776222,0,-0.4471097942987575,0,-0.3978948441213019,0,12.013706813470414,12.013706813470414,12.013706813470414
WS/MP18072/2025-2026/215320,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/215321,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/215322,150000.0,1,1,150000.0,150000.0,150000.0,1.0,1.0,-0.15186309381776222,0,-0.47251294792205506,0,-0.41622636813633435,0,11.918397239722838,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/215323,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/215854,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/215855,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/220230,349994.0,2,1,209994.0,140000.0,174997.0,0.5,0.5999931427395898,-0.15186309381776222,0,-0.3709104946903144,0,-0.1718133805455073,0,12.76567414764927,12.254838999892344,12.072529824268916
WS/MP18072/2025-2026/220232,299794.0,2,1,179794.0,120000.0,149897.0,0.5,0.5997251445992915,-0.15186309381776222,0,-0.4220555106518867,0,-0.233162880915816,0,12.61085418672637,12.099572591956681,11.917710341773528
WS/MP18072/2025-2026/222075,349503.0,2,1,262003.0,87500.0,174751.5,0.5,0.7496444951831601,-0.15186309381776222,0,-0.2828309869040424,0,-0.17241343243159937,0,12.764270285511826,12.476115049802264,12.07112596614537
WS/MP18072/2025-2026/222076,62500.0,1,1,62500.0,62500.0,62500.0,1.0,1.0,-0.15186309381776222,0,-0.6206980107246237,0,-0.5231602582240238,0,11.042937835596494,11.042937835596494,11.042937835596494
WS/MP18072/2025-2026/222079,349748.0,2,1,262248.0,87500.0,174874.0,0.5,0.7498198703066208,-0.15186309381776222,0,-0.28241606872819525,0,-0.17211401753935382,0,12.764971033338508,12.477049713095887,12.071826711967782
WS/MP18072/2025-2026/222080,350000.0,2,1,262500.0,87500.0,175000.0,0.5,0.75,-0.15186309381776222,0,-0.28198929574732384,0,-0.1718060479359013,0,12.765691290604371,12.47801017053037,12.07254696717504
WS/MP18072/2025-2026/222081,349451.0,1,1,349451.0,349451.0,349451.0,1.0,1.0,-0.15186309381776222,0,-0.1347339883673678,0,-0.17247698171485148,0,12.764121492168336,12.764121492168336,12.764121492168336
WS/MP18072/2025-2026/222082,300000.0,2,1,180000.0,120000.0,150000.0,0.5,0.6,-0.15186309381776222,0,-0.42170664067546004,0,-0.23291112798600955,0,12.611541086966115,12.100717685412471,11.918397239722838
WS/MP18072/2025-2026/222083,349873.0,1,1,349873.0,349873.0,349873.0,1.0,1.0,-0.15186309381776222,0,-0.13401931297876568,0,-0.17196125483922856,0,12.76532836865004,12.76532836865004,12.76532836865004
WS/MP18072/2025-2026/222628,350000.0,2,1,262500.0,87500.0,175000.0,0.5,0.75,-0.15186309381776222,0,-0.28198929574732384,0,-0.1718060479359013,0,12.765691290604371,12.47801017053037,12.07254696717504
WS/MP18072/2025-2026/222629,399896.0,2,1,299896.0,100000.0,199948.0,0.5,0.7499349830956049,-0.15186309381776222,0,-0.21865754022086828,0,-0.11082806645229724,0,12.898962292931301,12.611194361352622,12.205817613012146
WS/MP18072/2025-2026/222630,140000.0,1,1,140000.0,140000.0,140000.0,1.0,1.0,-0.15186309381776222,0,-0.48944838367092003,0,-0.428447384146356,0,11.849404844423074,11.849404844423074,11.849404844423074
WS/MP18072/2025-2026/222631,299751.0,2,1,224751.0,75000.0,149875.5,0.5,0.7497923276319345,-0.15186309381776222,0,-0.3459188721557143,0,-0.2332154312846591,0,12.610710745094357,12.32275285107069,11.917566900620017
WS/MP18072/2025-2026/222632,300000.0,2,1,225000.0,75000.0,150000.0,0.5,0.75,-0.15186309381776222,0,-0.34549717980556754,0,-0.23291112798600955,0,12.611541086966115,12.323860125621126,11.918397239722838
WS/MP18072/2025-2026/222633,300000.0,2,1,180000.0,120000.0,150000.0,0.5,0.6,-0.15186309381776222,0,-0.42170664067546004,0,-0.23291112798600955,0,12.611541086966115,12.100717685412471,11.918397239722838
WS/MP18072/2025-2026/222634,349941.0,2,1,209941.0,140000.0,174970.5,0.5,0.5999325600601244,-0.15186309381776222,0,-0.37100025249978336,0,-0.1718781519303604,0,12.765522705447752,12.254586581075802,12.07237838250013
WS/MP18072/2025-2026/222635,250000.0,2,1,187500.0,62500.0,125000.0,0.5,0.75,-0.15186309381776222,0,-0.4090050638638113,0,-0.29401620803611783,0,12.429220196836383,12.141539457711714,11.736077016252437
WS/MP18072/2025-2026/222636,299754.0,2,1,179754.0,120000.0,149877.0,0.5,0.5996717308192718,-0.15186309381776222,0,-0.42212325239488213,0,-0.2332117649798561,0,12.61072075331778,12.099350091608107,11.917576908810052
WS/MP18072/2025-2026/223514,100000.0,1,1,100000.0,100000.0,100000.0,1.0,1.0,-0.15186309381776222,0,-0.55719012666638,0,-0.47733144818644263,0,11.51293546492023,11.51293546492023,11.51293546492023
WS/MP18072/2025-2026/223515,349997.0,2,1,262497.0,87500.0,174998.5,0.5,0.7499978571244896,-0.15186309381776222,0,-0.2819943763780485,0,-0.1718097142407043,0,12.765682719163555,12.47799874193717,12.072538395758713
WS/MP18072/2025-2026/223516,349908.0,1,1,349908.0,349908.0,349908.0,1.0,1.0,-0.15186309381776222,0,-0.13396003895364467,0,-0.17191848128319348,0,12.765428399659736,12.765428399659736,12.765428399659736
WS/MP18072/2025-2026/225052,325000.0,2,1,244000.0,81000.0,162500.0,0.5,0.7507692307692307,-0.15186309381776222,0,-0.3133198518827241,0,-0.20235858796095543,0,12.691583538230217,12.404927602627597,11.998439434579149
WS/MP18072/2025-2026/225054,81000.0,1,1,81000.0,81000.0,81000.0,1.0,1.0,-0.15186309381776222,0,-0.5893674545892236,0,-0.5005513786054838,0,11.302216779257382,11.302216779257382,11.302216779257382
WS/MP18072/2025-2026/226097,81000.0,1,1,81000.0,81000.0,81000.0,1.0,1.0,-0.15186309381776222,0,-0.5893674545892236,0,-0.5005513786054838,0,11.302216779257382,11.302216779257382,11.302216779257382
WS/MP18072/2025-2026/226098,325000.0,2,1,244000.0,81000.0,162500.0,0.5,0.7507692307692307,-0.15186309381776222,0,-0.3133198518827241,0,-0.20235858796095543,0,12.691583538230217,12.404927602627597,11.998439434579149
WS/MP18072/2025-2026/226099,324930.0,2,1,243930.0,81000.0,162465.0,0.5,0.750715538731419,-0.15186309381776222,0,-0.3134383999329661,0,-0.20244413507302558,0,12.691368131079098,12.404640677398342,11.998224028090887
WS/MP18072/2025-2026/226100,325000.0,2,1,244000.0,81000.0,162500.0,0.5,0.7507692307692307,-0.15186309381776222,0,-0.3133198518827241,0,-0.20235858796095543,0,12.691583538230217,12.404927602627597,11.998439434579149
WS/MP18072/2025-2026/226948,375000.0,1,1,375000.0,375000.0,375000.0,1.0,1.0,-0.15186309381776222,0,-0.09146564357259261,0,-0.14125350791084715,0,12.834683971615659,12.834683971615659,12.834683971615659
WS/MP18072/2025-2026/226952,391570.0,2,1,293570.0,98000.0,195785.0,0.5,0.7497254641571112,-0.15186309381776222,0,-0.22937089687560028,0,-0.12100328438224127,0,12.877922131737948,12.589874797002079,12.184777504990015
WS/MP18072/2025-2026/226953,200000.0,2,1,150000.0,50000.0,100000.0,0.5,0.75,-0.15186309381776222,0,-0.47251294792205506,0,-0.3551212880862261,0,12.206077645517674,11.918397239722838,11.51293546492023
WS/MP18072/2025-2026/226955,325000.0,2,1,165000.0,160000.0,162500.0,0.5,0.5076923076923077,-0.15186309381776222,0,-0.4471097942987575,0,-0.20235858796095543,0,12.691583538230217,12.013706813470414,11.998439434579149
WS/MP18072/2025-2026/226956,165000.0,1,1,165000.0,165000.0,165000.0,1.0,1.0,-0.15186309381776222,0,-0.4471097942987575,0,-0.3978948441213019,0,12.013706813470414,12.013706813470414,12.013706813470414
WS/MP18072/2025-2026/234392,400000.0,1,1,400000.0,400000.0,400000.0,1.0,1.0,-0.15186309381776222,0,-0.04912705420043013,0,-0.11070096788579302,0,12.899222326086994,12.899222326086994,12.899222326086994
WS/MP18072/2025-2026/234393,500000.0,2,1,250000.0,250000.0,250000.0,0.5,0.5,-0.15186309381776222,0,-0.3031585904334051,0,0.011509192214423525,0,13.122365377402328,12.429220196836383,12.429220196836383
WS/MP18072/2025-2026/234394,250000.0,1,1,250000.0,250000.0,250000.0,1.0,1.0,-0.15186309381776222,0,-0.3031585904334051,0,-0.29401620803611783,0,12.429220196836383,12.429220196836383,12.429220196836383
WS/MP18072/2025-2026/234395,265000.0,1,1,265000.0,265000.0,265000.0,1.0,1.0,-0.15186309381776222,0,-0.27775543681010756,0,-0.27568468402108537,0,12.487488878546145,12.487488878546145,12.487488878546145
WS/MP18072/2025-2026/234397,500000.0,2,1,250000.0,250000.0,250000.0,0.5,0.5,-0.15186309381776222,0,-0.3031585904334051,0,0.011509192214423525,0,13.122365377402328,12.429220196836383,12.429220196836383
WS/MP18072/2025-2026/234398,500000.0,2,1,250000.0,250000.0,250000.0,0.5,0.5,-0.15186309381776222,0,-0.3031585904334051,0,0.011509192214423525,0,13.122365377402328,12.429220196836383,12.429220196836383
WS/MP18072/2025-2026/242690,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/242691,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/242692,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/242693,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/242697,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/242699,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/242904,150000.0,1,1,150000.0,150000.0,150000.0,1.0,1.0,-0.15186309381776222,0,-0.47251294792205506,0,-0.41622636813633435,0,11.918397239722838,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/242905,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/242906,150000.0,1,1,150000.0,150000.0,150000.0,1.0,1.0,-0.15186309381776222,0,-0.47251294792205506,0,-0.41622636813633435,0,11.918397239722838,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/242907,150000.0,1,1,150000.0,150000.0,150000.0,1.0,1.0,-0.15186309381776222,0,-0.47251294792205506,0,-0.41622636813633435,0,11.918397239722838,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/242909,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/254643,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/254644,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/254645,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/254647,400000.0,2,1,200000.0,200000.0,200000.0,0.5,0.5,-0.15186309381776222,0,-0.38783576917773005,0,-0.11070096788579302,0,12.899222326086994,12.206077645517674,12.206077645517674
WS/MP18072/2025-2026/254648,165000.0,1,1,165000.0,165000.0,165000.0,1.0,1.0,-0.15186309381776222,0,-0.4471097942987575,0,-0.3978948441213019,0,12.013706813470414,12.013706813470414,12.013706813470414
WS/MP18072/2025-2026/254649,325000.0,2,1,165000.0,160000.0,162500.0,0.5,0.5076923076923077,-0.15186309381776222,0,-0.4471097942987575,0,-0.20235858796095543,0,12.691583538230217,12.013706813470414,11.998439434579149
WS/MP18072/2025-2026/254650,225000.0,1,1,225000.0,225000.0,225000.0,1.0,1.0,-0.15186309381776222,0,-0.34549717980556754,0,-0.324568748061172,0,12.323860125621126,12.323860125621126,12.323860125621126
WS/MP18072/2025-2026/255304,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/255305,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/255307,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/255308,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/255309,375000.0,1,1,375000.0,375000.0,375000.0,1.0,1.0,-0.15186309381776222,0,-0.09146564357259261,0,-0.14125350791084715,0,12.834683971615659,12.834683971615659,12.834683971615659
WS/MP18072/2025-2026/257905,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/257906,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/257907,350000.0,2,1,175000.0,175000.0,175000.0,0.5,0.5,-0.15186309381776222,0,-0.43017435854989255,0,-0.1718060479359013,0,12.765691290604371,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/257908,300000.0,2,1,150000.0,150000.0,150000.0,0.5,0.5,-0.15186309381776222,0,-0.47251294792205506,0,-0.23291112798600955,0,12.611541086966115,11.918397239722838,11.918397239722838
WS/MP18072/2025-2026/257912,350000.0,1,1,350000.0,350000.0,350000.0,1.0,1.0,-0.15186309381776222,0,-0.1338042329447551,0,-0.1718060479359013,0,12.765691290604371,12.765691290604371,12.765691290604371
WS/MP18072/2025-2026/259774,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/259776,250000.0,2,1,125000.0,125000.0,125000.0,0.5,0.5,-0.15186309381776222,0,-0.5148515372942175,0,-0.29401620803611783,0,12.429220196836383,11.736077016252437,11.736077016252437
WS/MP18072/2025-2026/259777,165000.0,1,1,165000.0,165000.0,165000.0,1.0,1.0,-0.15186309381776222,0,-0.4471097942987575,0,-0.3978948441213019,0,12.013706813470414,12.013706813470414,12.013706813470414
WS/MP18072/2025-2026/259778,165000.0,1,1,165000.0,165000.0,165000.0,1.0,1.0,-0.15186309381776222,0,-0.4471097942987575,0,-0.3978948441213019,0,12.013706813470414,12.013706813470414,12.013706813470414
WS/MP18072/2025-2026/259779,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/259780,175000.0,1,1,175000.0,175000.0,175000.0,1.0,1.0,-0.15186309381776222,0,-0.43017435854989255,0,-0.38567382811128026,0,12.07254696717504,12.07254696717504,12.07254696717504
WS/MP18072/2025-2026/260199,350000.0,1,1,350000.0,350000.0,350000.0,1.0,1.0,-0.15186309381776222,0,-0.1338042329447551,0,-0.1718060479359013,0,12.765691290604371,12.765691290604371,12.765691290604371
